text,sentiment
blockbuster week new zealand wolverine tomorrow followed star trek thursday,positive
oh like amazing weekend sunshine part white wine back rehearsal regime nice,positive
blogtv fun cant wait til next time,positive
mmmm chocky cake oven smell delicious,positive
wanna better already,positive
fun focus grouping participant yet,positive
bed cuppa tv husband cooking life sweet,positive
11 thanks enjoy movie hope well te,positive
glad went glad didnt leave early glad afterpartying beth im back,positive
gps post prom,positive
watching one fav movie sparkle go get food later,positive
loli think safe say alone thinking,positive
great weekend johnback work 3 day going illinois thurs fri gig john,positive
florida nice,positive
school blagh yay im getting iphone august,positive
awe sorry probably true,positive
sure want know make want run news happy star war day,positive
today celebrating two new people becoming australian citizen hoping good dinner,positive
yeah theyre great think well hear year come,positive
thanks advice went doctor slept lot yesterday must med,positive
last night long drive slept really well time dinos wasstraat,positive
wish guy gotten video,positive
haha go martin fixed ski like million time,positive
nice one,positive
btw short notice know rsvping party thanks much invitation though im 2nite,positive
got degree b,positive
thanks ballroom dancing competition,positive
concur priority today list,positive
karaoke small town bar wonderful time,positive
care eurovision yes 50 jurybased vote year eurovision2009,positive
nothing like homemade paranthas breakfast,positive
west music meant awesome christian artist,positive
love birdy nest though already got u another kind,positive
oh yeah happy mother day every mom friend mom,positive
haha wow there song called hit twitter lmao okay gnight,positive
watching fav movietwo play game ever notice men start act around spring time shante smith,positive
hope roommate good morning without tp soap,positive
yus 3 really nice,positive
revamping recording studio today adding nice high end outboard gearvery exited,positive
thank chut chc vy qu hik chc em phi hc 1 kha ph cp kin thc c kh gp,positive
hmmm essense award would fun also pricy,positive
good morning,positive
wish wasnt raining,positive
anncole think thats right lol please follow much appreciated,positive
love joan river say family first,positive
happy mother day mom love mom,positive
omg dont blame hope didnt hurt bad,positive
cloudy damp hope doesnt rain tonites track meet id hate interview rain,positive
heheh qualifying pretty exciting tho,positive
goodness go single go crazy haha like single much wantholla,positive
widescreen laptop rotation comic awesome,positive
lol fine way weekend,positive
yes definitely paid thanks 4 advice,positive
omg 17 im buying dvd yeahness another good movie also thanks movie buddy,positive
cracking night last night dont think ive ever laughed much nice lazy day today woop,positive
best weekend ever xxxxxxxxxxxxxxxxxxxxxx,positive
glad home wish could make feel better,positive
awesome kind,positive
fantastic weekend hairdresser stylish luncheon fabulous girlie night wine cheese chocolatesand dancing till morning,positive
well greatly appreciate comment mean lot im working themwork progress know,positive
haha nice know im alone working bbc cant see,positive
haha love two girl,positive
lol thanks,positive
kymonkey hope u amazing day today monkey u deserve cheating dew looking picture lol happy bday 3,positive
hi name chelsea respect opinion come dwts great,positive
good luck keep rockin,positive
itts big time saturday night playing canasta movie thenpsych homework stay shiny love everybody,positive
om paint fingernail green oh happens paint green marvelous,positive
booked ticket london thursday im exicted,positive
thats exactly feel hope start feeling better soon,positive
ah doesnt work want say love beach girl guy acee england love,positive
cant wait thing,positive
feeling good happen today day going friend tonight,positive
good morning gym go,positive
yay supposed next weekend ima make therei 3 philly,positive
soo happy frustrated time ohh noo britney recording new video radar sooo exxciiteed,positive
yeah much prefer tweetdeck must multiple account,positive
use newsfire work like charm,positive
need yummy breakfast shift,positive
happy mother day grown n happy lil prego smut lol playing everyone loved happy mother day god bless,positive
love u great job,positive
hahaha snoring,positive
cute going daddy,positive
1 john amazing book needed brighten mood,positive
happy mother day taking mum dinner one favourite restaurant glenelg,positive
thanks end going makino chaya,positive
love 3 host lmao,positive
apparently havent tried site tho maybe get better result,positive
know cowboy hat pic made smile today dont see many japan,positive
wait wind hair would illegal would never break law never,positive
youre one surprised freetds utf8 dont work youll get right eventually,positive
